Date,Time_Hour,Week_Day,Month,Passengers,Transport_Type,Route_Line,Origin_Start_Location,Destination_End_Location,Occupancy_Rate
2024-12-28,23,Saturday,December,35,Bus,B104,Airport Hub,Suburban Terminal,0.7
2024-12-29,0,Sunday,December,55,Tram,R13,Museum Plaza,Airport Hub,0.367
2024-12-29,1,Sunday,December,258,Metro,M2,Central Station,University Campus,0.322
2024-12-29,2,Sunday,December,7,Bus,B103,Suburban Terminal,Central Station,0.14
2024-12-29,3,Sunday,December,235,Metro,M1,Central Station,Airport Hub,0.294
2024-12-29,4,Sunday,December,377,Metro,M3,Suburban Terminal,Museum Plaza,0.471
2024-12-29,5,Sunday,December,50,Tram,R12,Financial District,University Campus,0.333
2024-12-29,6,Sunday,December,36,Tram,R11,Financial District,Airport Hub,0.24
2024-12-29,7,Sunday,December,439,Metro,M1,Tech Park,Airport Hub,0.549
2024-12-29,8,Sunday,December,8,Bus,B101,Financial District,Suburban Terminal,0.16
2024-12-29,9,Sunday,December,311,Metro,M3,Museum Plaza,Financial District,0.389
2024-12-29,10,Sunday,December,326,Metro,M3,Airport Hub,Central Station,0.408
2024-12-29,11,Sunday,December,20,Bus,B105,Tech Park,Museum Plaza,0.4
2024-12-29,12,Sunday,December,11,Bus,B101,University Campus,Airport Hub,0.22
2024-12-29,13,Sunday,December,23,Bus,B102,Tech Park,Financial District,0.46
2024-12-29,14,Sunday,December,25,Bus,B104,Suburban Terminal,Financial District,0.5
2024-12-29,15,Sunday,December,16,Bus,B101,Financial District,Airport Hub,0.32
2024-12-29,16,Sunday,December,462,Metro,M1,Museum Plaza,Financial District,0.578
2024-12-29,17,Sunday,December,32,Bus,B104,Central Station,Museum Plaza,0.64
2024-12-29,18,Sunday,December,22,Bus,B103,Suburban Terminal,Airport Hub,0.44
2024-12-29,19,Sunday,December,195,Train,T52,Airport Hub,Suburban Terminal,0.433
2024-12-29,20,Sunday,December,13,Bus,B106,Tech Park,University Campus,0.26
2024-12-29,21,Sunday,December,191,Train,T50,Suburban Terminal,Tech Park,0.424
2024-12-29,22,Sunday,December,12,Bus,B106,University Campus,Financial District,0.24
2024-12-29,23,Sunday,December,27,Bus,B101,University Campus,Airport Hub,0.54
2024-12-30,0,Monday,December,14,Bus,B104,University Campus,Suburban Terminal,0.28
2024-12-30,1,Monday,December,9,Bus,B103,Central Station,Museum Plaza,0.18
2024-12-30,2,Monday,December,25,Bus,B104,Central Station,Suburban Terminal,0.5
2024-12-30,3,Monday,December,19,Bus,B106,Museum Plaza,Tech Park,0.38
2024-12-30,4,Monday,December,10,Bus,B103,University Campus,Central Station,0.2
2024-12-30,5,Monday,December,309,Metro,M2,Central Station,Financial District,0.386
2024-12-30,6,Monday,December,807,Metro,M2,Financial District,Suburban Terminal,1.0
2024-12-30,7,Monday,December,842,Metro,M1,Financial District,Suburban Terminal,1.0
2024-12-30,8,Monday,December,44,Bus,B106,University Campus,Financial District,0.88
2024-12-30,9,Monday,December,587,Metro,M2,Museum Plaza,Airport Hub,0.734
2024-12-30,10,Monday,December,523,Metro,M3,Central Station,Financial District,0.654
2024-12-30,11,Monday,December,381,Train,T50,Financial District,Museum Plaza,0.847
2024-12-30,12,Monday,December,35,Bus,B106,Airport Hub,Suburban Terminal,0.7
2024-12-30,13,Monday,December,482,Metro,M2,Tech Park,Suburban Terminal,0.602
2024-12-30,14,Monday,December,45,Bus,B101,Central Station,Financial District,0.9
2024-12-30,15,Monday,December,15,Bus,B103,Central Station,Suburban Terminal,0.3
2024-12-30,16,Monday,December,654,Metro,M3,University Campus,Central Station,0.818
2024-12-30,17,Monday,December,45,Bus,B102,Airport Hub,Museum Plaza,0.9
2024-12-30,18,Monday,December,52,Bus,B106,Central Station,Tech Park,1.0
2024-12-30,19,Monday,December,374,Train,T52,Suburban Terminal,Museum Plaza,0.831
2024-12-30,20,Monday,December,4,Bus,B106,Airport Hub,Suburban Terminal,0.08
2024-12-30,21,Monday,December,346,Metro,M3,Tech Park,Airport Hub,0.432
2024-12-30,22,Monday,December,26,Bus,B104,Museum Plaza,Tech Park,0.52
2024-12-30,23,Monday,December,18,Bus,B101,Museum Plaza,Tech Park,0.36
2024-12-31,0,Tuesday,December,445,Metro,M2,Financial District,Suburban Terminal,0.556
2024-12-31,1,Tuesday,December,13,Bus,B106,Airport Hub,Suburban Terminal,0.26
2024-12-31,2,Tuesday,December,55,Tram,R13,Museum Plaza,Airport Hub,0.367
2024-12-31,3,Tuesday,December,15,Bus,B106,Financial District,Central Station,0.3
2024-12-31,4,Tuesday,December,115,Metro,M3,Airport Hub,Tech Park,0.144
2024-12-31,5,Tuesday,December,186,Metro,M1,Airport Hub,Tech Park,0.232
2024-12-31,6,Tuesday,December,807,Metro,M1,Tech Park,Financial District,1.0
2024-12-31,7,Tuesday,December,53,Bus,B105,Museum Plaza,Central Station,1.0
2024-12-31,8,Tuesday,December,37,Bus,B105,Airport Hub,Suburban Terminal,0.74
2024-12-31,9,Tuesday,December,399,Metro,M3,Suburban Terminal,Airport Hub,0.499
2024-12-31,10,Tuesday,December,55,Tram,R13,Financial District,Airport Hub,0.367
2024-12-31,11,Tuesday,December,20,Bus,B106,University Campus,Museum Plaza,0.4
2024-12-31,12,Tuesday,December,251,Train,T52,Museum Plaza,University Campus,0.558
2024-12-31,13,Tuesday,December,543,Metro,M2,Financial District,Suburban Terminal,0.679
2024-12-31,14,Tuesday,December,428,Metro,M3,Airport Hub,Central Station,0.535
2024-12-31,15,Tuesday,December,41,Tram,R12,Airport Hub,Museum Plaza,0.273
2024-12-31,16,Tuesday,December,335,Train,T52,Financial District,Tech Park,0.744
2024-12-31,17,Tuesday,December,51,Bus,B103,Tech Park,Airport Hub,1.0
2024-12-31,18,Tuesday,December,49,Bus,B101,Museum Plaza,Tech Park,0.98
2024-12-31,19,Tuesday,December,822,Metro,M3,Airport Hub,Museum Plaza,1.0
2024-12-31,20,Tuesday,December,417,Metro,M1,Central Station,Museum Plaza,0.521
2024-12-31,21,Tuesday,December,258,Metro,M2,Suburban Terminal,Financial District,0.322
2024-12-31,22,Tuesday,December,8,Bus,B102,Suburban Terminal,University Campus,0.16
2024-12-31,23,Tuesday,December,29,Tram,R12,Museum Plaza,Central Station,0.193
2025-01-01,0,Wednesday,January,9,Bus,B103,Central Station,Airport Hub,0.18
2025-01-01,1,Wednesday,January,51,Tram,R13,Central Station,Museum Plaza,0.34
2025-01-01,2,Wednesday,January,157,Metro,M3,Museum Plaza,University Campus,0.196
2025-01-01,3,Wednesday,January,8,Bus,B102,Airport Hub,Museum Plaza,0.16
2025-01-01,4,Wednesday,January,20,Bus,B102,Financial District,Museum Plaza,0.4
2025-01-01,5,Wednesday,January,19,Bus,B105,Museum Plaza,Suburban Terminal,0.38
2025-01-01,6,Wednesday,January,619,Metro,M2,Financial District,Suburban Terminal,0.774
2025-01-01,7,Wednesday,January,37,Bus,B102,Museum Plaza,Suburban Terminal,0.74
2025-01-01,8,Wednesday,January,35,Bus,B102,Financial District,University Campus,0.7
2025-01-01,9,Wednesday,January,49,Bus,B103,Financial District,Airport Hub,0.98
2025-01-01,10,Wednesday,January,30,Bus,B106,Airport Hub,Museum Plaza,0.6
2025-01-01,11,Wednesday,January,364,Metro,M3,University Campus,Financial District,0.455
2025-01-01,12,Wednesday,January,26,Bus,B102,Suburban Terminal,Central Station,0.52
2025-01-01,13,Wednesday,January,31,Bus,B101,University Campus,Airport Hub,0.62
2025-01-01,14,Wednesday,January,300,Metro,M1,Museum Plaza,University Campus,0.375
2025-01-01,15,Wednesday,January,191,Train,T52,Financial District,Airport Hub,0.424
2025-01-01,16,Wednesday,January,35,Bus,B106,Financial District,Central Station,0.7
2025-01-01,17,Wednesday,January,608,Metro,M3,Financial District,Tech Park,0.76
2025-01-01,18,Wednesday,January,42,Bus,B104,Airport Hub,Suburban Terminal,0.84
2025-01-01,19,Wednesday,January,587,Metro,M3,Financial District,University Campus,0.734
2025-01-01,20,Wednesday,January,359,Metro,M3,Central Station,Airport Hub,0.449
2025-01-01,21,Wednesday,January,53,Tram,R11,Tech Park,Central Station,0.353
2025-01-01,22,Wednesday,January,31,Bus,B101,Suburban Terminal,University Campus,0.62
2025-01-01,23,Wednesday,January,10,Bus,B106,Airport Hub,Museum Plaza,0.2
2025-01-02,0,Thursday,January,0,Metro,M1,Airport Hub,University Campus,0.0
2025-01-02,1,Thursday,January,4,Bus,B102,Suburban Terminal,University Campus,0.08
2025-01-02,2,Thursday,January,207,Metro,M1,Suburban Terminal,Central Station,0.259
2025-01-02,3,Thursday,January,11,Bus,B106,Financial District,Central Station,0.22
2025-01-02,4,Thursday,January,9,Bus,B104,Airport Hub,Museum Plaza,0.18
2025-01-02,5,Thursday,January,259,Metro,M3,Airport Hub,Tech Park,0.324
2025-01-02,6,Thursday,January,747,Metro,M2,Central Station,University Campus,0.934
2025-01-02,7,Thursday,January,118,Tram,R12,Central Station,University Campus,0.787
2025-01-02,8,Thursday,January,766,Metro,M1,Central Station,Suburban Terminal,0.958
2025-01-02,9,Thursday,January,380,Metro,M3,Suburban Terminal,University Campus,0.475
2025-01-02,10,Thursday,January,406,Metro,M3,Tech Park,Museum Plaza,0.507
2025-01-02,11,Thursday,January,23,Bus,B104,Tech Park,Museum Plaza,0.46
2025-01-02,12,Thursday,January,620,Metro,M3,University Campus,Central Station,0.775
2025-01-02,13,Thursday,January,324,Train,T52,Tech Park,Financial District,0.72
2025-01-02,14,Thursday,January,63,Tram,R13,Suburban Terminal,Central Station,0.42
2025-01-02,15,Thursday,January,432,Metro,M1,Financial District,Tech Park,0.54
2025-01-02,16,Thursday,January,345,Train,T51,Tech Park,Museum Plaza,0.767
2025-01-02,17,Thursday,January,798,Metro,M1,Airport Hub,University Campus,0.998
2025-01-02,18,Thursday,January,35,Bus,B103,Tech Park,Museum Plaza,0.7
2025-01-02,19,Thursday,January,716,Metro,M1,Central Station,Financial District,0.895
2025-01-02,20,Thursday,January,16,Bus,B105,Museum Plaza,Tech Park,0.32
2025-01-02,21,Thursday,January,8,Bus,B103,Airport Hub,Museum Plaza,0.16
2025-01-02,22,Thursday,January,298,Metro,M3,Airport Hub,Museum Plaza,0.372
2025-01-02,23,Thursday,January,172,Metro,M2,Financial District,Airport Hub,0.215
2025-01-03,0,Friday,January,11,Bus,B102,Airport Hub,Suburban Terminal,0.22
2025-01-03,1,Friday,January,192,Metro,M3,Financial District,Museum Plaza,0.24
2025-01-03,2,Friday,January,127,Metro,M2,Central Station,Tech Park,0.159
2025-01-03,3,Friday,January,7,Bus,B102,Tech Park,University Campus,0.14
2025-01-03,4,Friday,January,166,Metro,M3,Museum Plaza,Airport Hub,0.208
2025-01-03,5,Friday,January,13,Bus,B102,Suburban Terminal,Central Station,0.26
2025-01-03,6,Friday,January,37,Bus,B101,University Campus,Suburban Terminal,0.74
2025-01-03,7,Friday,January,43,Bus,B105,Financial District,Airport Hub,0.86
2025-01-03,8,Friday,January,786,Metro,M1,Tech Park,University Campus,0.982
2025-01-03,9,Friday,January,44,Bus,B103,Suburban Terminal,Airport Hub,0.88
2025-01-03,10,Friday,January,25,Bus,B103,University Campus,Suburban Terminal,0.5
2025-01-03,11,Friday,January,91,Tram,R11,Central Station,Suburban Terminal,0.607
2025-01-03,12,Friday,January,40,Bus,B103,Tech Park,Central Station,0.8
2025-01-03,13,Friday,January,11,Bus,B102,Suburban Terminal,Museum Plaza,0.22
2025-01-03,14,Friday,January,64,Tram,R11,Tech Park,University Campus,0.427
2025-01-03,15,Friday,January,30,Bus,B102,Tech Park,Museum Plaza,0.6
2025-01-03,16,Friday,January,48,Bus,B106,Central Station,University Campus,0.96
2025-01-03,17,Friday,January,47,Bus,B105,Airport Hub,Financial District,0.94
2025-01-03,18,Friday,January,111,Tram,R11,Suburban Terminal,Tech Park,0.74
2025-01-03,19,Friday,January,46,Bus,B102,Tech Park,Airport Hub,0.92
2025-01-03,20,Friday,January,368,Metro,M3,Airport Hub,Tech Park,0.46
2025-01-03,21,Friday,January,220,Train,T50,Financial District,University Campus,0.489
2025-01-03,22,Friday,January,15,Bus,B106,Financial District,Suburban Terminal,0.3
2025-01-03,23,Friday,January,21,Bus,B105,Tech Park,University Campus,0.42
2025-01-04,0,Saturday,January,16,Bus,B102,University Campus,Airport Hub,0.32
2025-01-04,1,Saturday,January,21,Bus,B105,Central Station,Airport Hub,0.42
2025-01-04,2,Saturday,January,78,Tram,R12,Airport Hub,Financial District,0.52
2025-01-04,3,Saturday,January,19,Bus,B101,University Campus,Airport Hub,0.38
2025-01-04,4,Saturday,January,245,Metro,M2,Tech Park,Central Station,0.306
2025-01-04,5,Saturday,January,16,Bus,B103,Tech Park,Central Station,0.32
2025-01-04,6,Saturday,January,237,Train,T52,Airport Hub,Museum Plaza,0.527
2025-01-04,7,Saturday,January,421,Metro,M2,Tech Park,Suburban Terminal,0.526
2025-01-04,8,Saturday,January,361,Metro,M1,Suburban Terminal,Central Station,0.451
2025-01-04,9,Saturday,January,251,Metro,M3,Tech Park,Museum Plaza,0.314
2025-01-04,10,Saturday,January,46,Tram,R12,Central Station,Airport Hub,0.307
2025-01-04,11,Saturday,January,86,Metro,M2,Central Station,University Campus,0.108
2025-01-04,12,Saturday,January,340,Metro,M1,University Campus,Museum Plaza,0.425
2025-01-04,13,Saturday,January,124,Train,T51,Airport Hub,Tech Park,0.276
2025-01-04,14,Saturday,January,87,Tram,R13,Central Station,Tech Park,0.58
2025-01-04,15,Saturday,January,361,Metro,M1,Financial District,Central Station,0.451
2025-01-04,16,Saturday,January,180,Metro,M2,University Campus,Museum Plaza,0.225
2025-01-04,17,Saturday,January,14,Bus,B104,Tech Park,Central Station,0.28
2025-01-04,18,Saturday,January,24,Bus,B103,Financial District,Airport Hub,0.48
2025-01-04,19,Saturday,January,6,Bus,B105,Tech Park,Central Station,0.12
2025-01-04,20,Saturday,January,379,Metro,M1,Suburban Terminal,Airport Hub,0.474
2025-01-04,21,Saturday,January,57,Tram,R11,Central Station,Airport Hub,0.38
2025-01-04,22,Saturday,January,109,Tram,R13,Airport Hub,Museum Plaza,0.727
2025-01-04,23,Saturday,January,11,Bus,B106,Tech Park,University Campus,0.22
2025-01-05,0,Sunday,January,233,Metro,M2,Financial District,University Campus,0.291
2025-01-05,1,Sunday,January,21,Bus,B106,Central Station,Suburban Terminal,0.42
2025-01-05,2,Sunday,January,605,Metro,M3,Museum Plaza,University Campus,0.756
2025-01-05,3,Sunday,January,17,Bus,B104,Central Station,Museum Plaza,0.34
2025-01-05,4,Sunday,January,111,Train,T51,Airport Hub,Financial District,0.247
2025-01-05,5,Sunday,January,488,Metro,M3,Museum Plaza,Financial District,0.61
2025-01-05,6,Sunday,January,12,Bus,B102,Central Station,Financial District,0.24
2025-01-05,7,Sunday,January,13,Bus,B102,Tech Park,Airport Hub,0.26
2025-01-05,8,Sunday,January,21,Bus,B102,University Campus,Museum Plaza,0.42
2025-01-05,9,Sunday,January,16,Bus,B106,Tech Park,Suburban Terminal,0.32
2025-01-05,10,Sunday,January,26,Bus,B105,University Campus,Museum Plaza,0.52
2025-01-05,11,Sunday,January,23,Bus,B102,Museum Plaza,Financial District,0.46
2025-01-05,12,Sunday,January,17,Bus,B104,Suburban Terminal,Museum Plaza,0.34
2025-01-05,13,Sunday,January,505,Metro,M2,University Campus,Airport Hub,0.631
2025-01-05,14,Sunday,January,46,Metro,M3,Central Station,Suburban Terminal,0.058
2025-01-05,15,Sunday,January,49,Train,T52,Museum Plaza,Tech Park,0.109
2025-01-05,16,Sunday,January,413,Metro,M3,Airport Hub,Financial District,0.516
2025-01-05,17,Sunday,January,100,Tram,R11,Museum Plaza,Suburban Terminal,0.667
2025-01-05,18,Sunday,January,200,Train,T50,Airport Hub,University Campus,0.444
2025-01-05,19,Sunday,January,167,Metro,M3,Financial District,Central Station,0.209
2025-01-05,20,Sunday,January,528,Metro,M3,Tech Park,Central Station,0.66
2025-01-05,21,Sunday,January,26,Bus,B101,Suburban Terminal,Financial District,0.52
2025-01-05,22,Sunday,January,17,Bus,B101,Suburban Terminal,Airport Hub,0.34
2025-01-05,23,Sunday,January,29,Bus,B105,Suburban Terminal,Central Station,0.58
2025-01-06,0,Monday,January,20,Bus,B102,Airport Hub,Museum Plaza,0.4
2025-01-06,1,Monday,January,0,Metro,M2,Airport Hub,Tech Park,0.0
2025-01-06,2,Monday,January,25,Bus,B105,Central Station,Tech Park,0.5
2025-01-06,3,Monday,January,14,Bus,B106,Suburban Terminal,Central Station,0.28
2025-01-06,4,Monday,January,24,Bus,B102,Central Station,Airport Hub,0.48
2025-01-06,5,Monday,January,168,Train,T52,Financial District,Airport Hub,0.373
2025-01-06,6,Monday,January,737,Metro,M2,University Campus,Airport Hub,0.921
2025-01-06,7,Monday,January,42,Bus,B104,Airport Hub,Museum Plaza,0.84
2025-01-06,8,Monday,January,401,Train,T52,Airport Hub,Tech Park,0.891
2025-01-06,9,Monday,January,64,Tram,R11,Tech Park,Museum Plaza,0.427
2025-01-06,10,Monday,January,34,Bus,B103,Museum Plaza,Financial District,0.68
2025-01-06,11,Monday,January,499,Metro,M3,Museum Plaza,University Campus,0.624
2025-01-06,12,Monday,January,32,Bus,B104,Airport Hub,Suburban Terminal,0.64
2025-01-06,13,Monday,January,24,Bus,B103,Museum Plaza,Airport Hub,0.48
2025-01-06,14,Monday,January,105,Tram,R11,Tech Park,Museum Plaza,0.7
2025-01-06,15,Monday,January,61,Tram,R12,Central Station,Museum Plaza,0.407
2025-01-06,16,Monday,January,43,Bus,B105,Suburban Terminal,Central Station,0.86
2025-01-06,17,Monday,January,836,Metro,M2,Tech Park,Central Station,1.0
2025-01-06,18,Monday,January,562,Metro,M3,Tech Park,Central Station,0.702
2025-01-06,19,Monday,January,840,Metro,M2,Airport Hub,Central Station,1.0
2025-01-06,20,Monday,January,15,Bus,B106,Tech Park,Museum Plaza,0.3
2025-01-06,21,Monday,January,6,Bus,B106,Tech Park,Museum Plaza,0.12
2025-01-06,22,Monday,January,261,Metro,M1,Museum Plaza,University Campus,0.326
2025-01-06,23,Monday,January,177,Metro,M1,Tech Park,Central Station,0.221
2025-01-07,0,Tuesday,January,0,Bus,B106,University Campus,Financial District,0.0
2025-01-07,1,Tuesday,January,9,Bus,B101,Central Station,Tech Park,0.18
2025-01-07,2,Tuesday,January,15,Bus,B103,Tech Park,Suburban Terminal,0.3
2025-01-07,3,Tuesday,January,26,Bus,B102,Financial District,Airport Hub,0.52
2025-01-07,4,Tuesday,January,360,Metro,M3,University Campus,Museum Plaza,0.45
2025-01-07,5,Tuesday,January,175,Metro,M3,Financial District,Museum Plaza,0.219
2025-01-07,6,Tuesday,January,810,Metro,M2,Central Station,Airport Hub,1.0
2025-01-07,7,Tuesday,January,47,Bus,B106,Museum Plaza,Financial District,0.94
2025-01-07,8,Tuesday,January,392,Train,T52,Suburban Terminal,Financial District,0.871
2025-01-07,9,Tuesday,January,38,Bus,B105,Museum Plaza,University Campus,0.76
2025-01-07,10,Tuesday,January,107,Tram,R11,Suburban Terminal,Tech Park,0.713
2025-01-07,11,Tuesday,January,480,Metro,M2,Suburban Terminal,Financial District,0.6
2025-01-07,12,Tuesday,January,20,Bus,B106,Museum Plaza,Airport Hub,0.4
2025-01-07,13,Tuesday,January,81,Tram,R12,Suburban Terminal,University Campus,0.54
2025-01-07,14,Tuesday,January,14,Bus,B105,Central Station,Suburban Terminal,0.28
2025-01-07,15,Tuesday,January,33,Bus,B106,Museum Plaza,Airport Hub,0.66
2025-01-07,16,Tuesday,January,771,Metro,M1,Tech Park,Central Station,0.964
2025-01-07,17,Tuesday,January,39,Bus,B106,Museum Plaza,Airport Hub,0.78
