Date,Time_Hour,Week_Day,Month,Passengers,Transport_Type,Route_Line,Origin_Start_Location,Destination_End_Location,Occupancy_Rate
2024-11-02,18,Saturday,November,515,Train,S5,Airport BER,Alexanderplatz,0.515
2024-06-05,7,Wednesday,June,75,Bus,M29,Warschauer Straße,Berlin Hauptbahnhof,0.938
2025-01-13,6,Monday,January,164,Tram,M1,Airport BER,Leopoldplatz,0.911
2024-06-12,5,Wednesday,June,606,Train,S41,Leopoldplatz,Alexanderplatz,0.606
2024-04-23,8,Tuesday,April,32,Bus,100,Ostkreuz,Kottbusser Tor,0.64
2024-03-08,11,Friday,March,252,Metro,U8,Hackescher Markt,Airport BER,0.42
2023-12-14,16,Thursday,December,178,Tram,M1,Ostkreuz,Friedrichstraße,0.989
2024-12-09,22,Monday,December,594,Train,S41,Alexanderplatz,Airport BER,0.594
2025-11-02,10,Sunday,November,280,Train,S41,Südkreuz,Friedrichstraße,0.28
2025-10-08,20,Wednesday,October,466,Train,S41,Kottbusser Tor,Airport BER,0.466
2025-11-11,17,Tuesday,November,572,Metro,U2,Airport BER,Warschauer Straße,0.953
2024-10-07,21,Monday,October,329,Metro,U2,Berlin Hauptbahnhof,Airport BER,0.548
2025-02-12,6,Wednesday,February,470,Metro,U1,Berlin Hauptbahnhof,Alexanderplatz,0.783
2023-12-16,16,Saturday,December,498,Train,S7,Airport BER,Ostkreuz,0.498
2025-07-02,22,Wednesday,July,43,Bus,M29,Potsdamer Platz,Ostkreuz,0.538
2024-05-07,9,Tuesday,May,600,Metro,U7,Berlin Hauptbahnhof,Leopoldplatz,1.0
2024-08-07,14,Wednesday,August,309,Metro,U8,Warschauer Straße,Alexanderplatz,0.515
2025-05-31,18,Saturday,May,42,Bus,M29,Berlin Hauptbahnhof,Friedrichstraße,0.525
2025-07-16,16,Wednesday,July,50,Bus,100,Friedrichstraße,Hackescher Markt,1.0
2025-09-29,5,Monday,September,344,Metro,U7,Hackescher Markt,Südkreuz,0.573
2025-11-15,20,Saturday,November,156,Metro,U2,Friedrichstraße,Hackescher Markt,0.26
2024-11-10,6,Sunday,November,152,Metro,U8,Zoologischer Garten,Potsdamer Platz,0.253
2024-05-31,10,Friday,May,74,Tram,M1,Zoologischer Garten,Ostkreuz,0.411
2024-07-25,10,Thursday,July,329,Metro,U1,Hackescher Markt,Warschauer Straße,0.548
2024-12-04,12,Wednesday,December,22,Bus,100,Leopoldplatz,Ostkreuz,0.44
2025-03-07,5,Friday,March,165,Tram,M1,Zoologischer Garten,Südkreuz,0.917
2025-10-20,7,Monday,October,137,Tram,M1,Potsdamer Platz,Airport BER,0.761
2024-09-18,8,Wednesday,September,943,Train,S41,Südkreuz,Kottbusser Tor,0.943
2024-07-19,6,Friday,July,148,Tram,M5,Südkreuz,Warschauer Straße,0.822
2024-06-16,21,Sunday,June,69,Tram,M1,Potsdamer Platz,Hackescher Markt,0.383
2024-04-24,10,Wednesday,April,118,Tram,M1,Friedrichstraße,Kottbusser Tor,0.656
2023-12-11,12,Monday,December,96,Tram,M1,Potsdamer Platz,Hackescher Markt,0.533
2025-08-03,9,Sunday,August,319,Metro,U8,Hackescher Markt,Zoologischer Garten,0.532
2025-05-04,6,Sunday,May,245,Metro,U7,Zoologischer Garten,Hackescher Markt,0.408
2025-11-14,15,Friday,November,88,Tram,M1,Ostkreuz,Friedrichstraße,0.489
2024-02-17,22,Saturday,February,23,Bus,100,Warschauer Straße,Berlin Hauptbahnhof,0.46
2025-05-16,15,Friday,May,34,Bus,100,Zoologischer Garten,Kottbusser Tor,0.68
2025-11-22,9,Saturday,November,321,Metro,U7,Leopoldplatz,Potsdamer Platz,0.535
2024-05-07,6,Tuesday,May,50,Bus,100,Hackescher Markt,Alexanderplatz,1.0
2024-12-12,22,Thursday,December,260,Metro,U2,Alexanderplatz,Südkreuz,0.433
2024-03-10,15,Sunday,March,16,Bus,100,Warschauer Straße,Hackescher Markt,0.32
2025-12-05,7,Friday,December,41,Bus,100,Warschauer Straße,Friedrichstraße,0.82
2024-02-16,13,Friday,February,33,Bus,X9,Berlin Hauptbahnhof,Kottbusser Tor,0.55
2025-10-20,14,Monday,October,37,Bus,X9,Südkreuz,Alexanderplatz,0.617
2024-02-18,22,Sunday,February,401,Train,S7,Alexanderplatz,Potsdamer Platz,0.401
2025-06-06,14,Friday,June,699,Train,S41,Kottbusser Tor,Leopoldplatz,0.699
2024-11-01,10,Friday,November,28,Bus,X9,Leopoldplatz,Berlin Hauptbahnhof,0.467
2025-02-04,5,Tuesday,February,293,Metro,U1,Kottbusser Tor,Airport BER,0.488
2025-09-25,19,Thursday,September,526,Metro,U1,Berlin Hauptbahnhof,Potsdamer Platz,0.877
2025-01-29,7,Wednesday,January,45,Bus,100,Alexanderplatz,Leopoldplatz,0.9
2025-06-25,10,Wednesday,June,296,Metro,U1,Berlin Hauptbahnhof,Warschauer Straße,0.493
2024-05-08,20,Wednesday,May,422,Metro,U7,Ostkreuz,Kottbusser Tor,0.703
2023-12-13,11,Wednesday,December,107,Tram,M5,Ostkreuz,Südkreuz,0.594
2025-05-31,12,Saturday,May,364,Train,S7,Zoologischer Garten,Leopoldplatz,0.364
2025-11-14,5,Friday,November,86,Tram,M1,Südkreuz,Potsdamer Platz,0.478
2025-01-08,7,Wednesday,January,40,Bus,100,Kottbusser Tor,Hackescher Markt,0.8
2024-09-22,6,Sunday,September,483,Train,S5,Airport BER,Berlin Hauptbahnhof,0.483
2025-04-06,6,Sunday,April,19,Bus,100,Ostkreuz,Berlin Hauptbahnhof,0.38
2024-10-27,21,Sunday,October,180,Metro,U2,Ostkreuz,Leopoldplatz,0.3
2025-04-19,19,Saturday,April,56,Tram,M1,Potsdamer Platz,Warschauer Straße,0.311
2024-06-26,8,Wednesday,June,511,Metro,U1,Alexanderplatz,Kottbusser Tor,0.852
2024-10-21,7,Monday,October,68,Bus,M29,Ostkreuz,Airport BER,0.85
2025-01-27,15,Monday,January,460,Train,S7,Potsdamer Platz,Hackescher Markt,0.46
2025-07-25,7,Friday,July,150,Tram,M1,Potsdamer Platz,Leopoldplatz,0.833
2025-10-16,5,Thursday,October,475,Train,S7,Airport BER,Südkreuz,0.475
2024-11-13,13,Wednesday,November,67,Tram,M1,Friedrichstraße,Ostkreuz,0.372
2025-11-18,17,Tuesday,November,939,Train,S7,Potsdamer Platz,Leopoldplatz,0.939
2025-05-29,21,Thursday,May,679,Train,S5,Zoologischer Garten,Alexanderplatz,0.679
2024-11-09,10,Saturday,November,21,Bus,M29,Kottbusser Tor,Leopoldplatz,0.262
2024-08-27,17,Tuesday,August,833,Train,S7,Zoologischer Garten,Airport BER,0.833
2025-08-23,13,Saturday,August,217,Metro,U7,Potsdamer Platz,Zoologischer Garten,0.362
2025-01-08,10,Wednesday,January,27,Bus,100,Zoologischer Garten,Alexanderplatz,0.54
2024-07-03,12,Wednesday,July,276,Metro,U8,Airport BER,Warschauer Straße,0.46
2024-05-29,9,Wednesday,May,160,Tram,M5,Friedrichstraße,Airport BER,0.889
2025-04-27,8,Sunday,April,551,Train,S5,Friedrichstraße,Hackescher Markt,0.551
2024-02-06,19,Tuesday,February,890,Train,S41,Potsdamer Platz,Airport BER,0.89
2024-07-12,10,Friday,July,82,Tram,M5,Airport BER,Zoologischer Garten,0.456
2025-11-10,13,Monday,November,495,Train,S7,Potsdamer Platz,Friedrichstraße,0.495
2025-09-04,15,Thursday,September,390,Train,S41,Kottbusser Tor,Warschauer Straße,0.39
2025-01-30,10,Thursday,January,473,Train,S7,Airport BER,Friedrichstraße,0.473
2024-05-25,10,Saturday,May,258,Metro,U7,Warschauer Straße,Zoologischer Garten,0.43
2025-05-18,7,Sunday,May,46,Bus,M29,Zoologischer Garten,Alexanderplatz,0.575
2024-12-03,21,Tuesday,December,34,Bus,M29,Potsdamer Platz,Berlin Hauptbahnhof,0.425
2025-09-05,8,Friday,September,916,Train,S41,Hackescher Markt,Berlin Hauptbahnhof,0.916
2025-01-13,15,Monday,January,301,Metro,U1,Hackescher Markt,Leopoldplatz,0.502
2024-01-25,17,Thursday,January,180,Tram,M5,Zoologischer Garten,Ostkreuz,1.0
2025-11-28,12,Friday,November,117,Tram,M1,Alexanderplatz,Berlin Hauptbahnhof,0.65
2025-05-08,18,Thursday,May,71,Bus,M29,Leopoldplatz,Warschauer Straße,0.888
2025-08-10,6,Sunday,August,381,Train,S5,Friedrichstraße,Südkreuz,0.381
2024-02-14,23,Wednesday,February,32,Bus,100,Leopoldplatz,Kottbusser Tor,0.64
2025-03-31,9,Monday,March,180,Tram,M1,Kottbusser Tor,Zoologischer Garten,1.0
2024-11-22,18,Friday,November,485,Metro,U7,Hackescher Markt,Südkreuz,0.808
2023-12-31,18,Sunday,December,306,Train,S41,Friedrichstraße,Südkreuz,0.306
2025-09-16,15,Tuesday,September,401,Metro,U2,Leopoldplatz,Friedrichstraße,0.668
2024-04-15,5,Monday,April,593,Train,S5,Südkreuz,Airport BER,0.593
2025-02-18,16,Tuesday,February,147,Tram,M5,Südkreuz,Friedrichstraße,0.817
2024-03-01,6,Friday,March,50,Bus,X9,Leopoldplatz,Warschauer Straße,0.833
2024-02-11,9,Sunday,February,94,Tram,M1,Berlin Hauptbahnhof,Südkreuz,0.522
2025-05-11,10,Sunday,May,17,Bus,M29,Berlin Hauptbahnhof,Ostkreuz,0.212
2024-09-27,11,Friday,September,64,Tram,M5,Alexanderplatz,Südkreuz,0.356
2024-10-01,22,Tuesday,October,342,Metro,U1,Berlin Hauptbahnhof,Ostkreuz,0.57
2024-11-02,22,Saturday,November,382,Train,S5,Alexanderplatz,Friedrichstraße,0.382
2024-09-20,5,Friday,September,541,Train,S7,Hackescher Markt,Berlin Hauptbahnhof,0.541
2025-08-06,16,Wednesday,August,872,Train,S7,Potsdamer Platz,Kottbusser Tor,0.872
2024-11-26,19,Tuesday,November,792,Train,S5,Zoologischer Garten,Leopoldplatz,0.792
2024-11-26,7,Tuesday,November,48,Bus,100,Ostkreuz,Alexanderplatz,0.96
2025-04-10,9,Thursday,April,456,Metro,U7,Hackescher Markt,Kottbusser Tor,0.76
2025-07-07,5,Monday,July,98,Tram,M5,Alexanderplatz,Leopoldplatz,0.544
2024-04-27,12,Saturday,April,72,Tram,M1,Airport BER,Südkreuz,0.4
2024-11-10,14,Sunday,November,404,Train,S5,Leopoldplatz,Alexanderplatz,0.404
2024-01-07,9,Sunday,January,302,Metro,U1,Südkreuz,Airport BER,0.503
2024-07-26,19,Friday,July,56,Bus,X9,Zoologischer Garten,Berlin Hauptbahnhof,0.933
2024-01-01,7,Monday,January,472,Metro,U2,Alexanderplatz,Südkreuz,0.787
2024-01-09,16,Tuesday,January,548,Metro,U1,Alexanderplatz,Südkreuz,0.913
2024-10-10,17,Thursday,October,150,Tram,M1,Warschauer Straße,Hackescher Markt,0.833
2025-08-10,9,Sunday,August,29,Bus,100,Leopoldplatz,Kottbusser Tor,0.58
2025-09-07,12,Sunday,September,13,Bus,X9,Leopoldplatz,Kottbusser Tor,0.217
2025-09-25,6,Thursday,September,161,Tram,M1,Berlin Hauptbahnhof,Ostkreuz,0.894
2025-11-22,15,Saturday,November,16,Bus,100,Potsdamer Platz,Hackescher Markt,0.32
2025-09-21,11,Sunday,September,218,Train,S7,Berlin Hauptbahnhof,Friedrichstraße,0.218
2023-12-08,10,Friday,December,32,Bus,X9,Kottbusser Tor,Alexanderplatz,0.533
2024-06-26,11,Wednesday,June,101,Tram,M5,Südkreuz,Ostkreuz,0.561
2024-11-28,5,Thursday,November,21,Bus,X9,Kottbusser Tor,Hackescher Markt,0.35
2024-12-31,13,Tuesday,December,560,Train,S41,Hackescher Markt,Potsdamer Platz,0.56
2024-08-01,12,Thursday,August,503,Train,S7,Potsdamer Platz,Zoologischer Garten,0.503
2025-07-02,12,Wednesday,July,83,Tram,M5,Hackescher Markt,Potsdamer Platz,0.461
2024-12-18,14,Wednesday,December,345,Metro,U7,Friedrichstraße,Leopoldplatz,0.575
2024-02-21,21,Wednesday,February,364,Metro,U8,Berlin Hauptbahnhof,Zoologischer Garten,0.607
2025-08-12,21,Tuesday,August,554,Train,S41,Alexanderplatz,Friedrichstraße,0.554
2025-07-07,16,Monday,July,753,Train,S41,Kottbusser Tor,Potsdamer Platz,0.753
2024-04-18,21,Thursday,April,359,Metro,U8,Airport BER,Berlin Hauptbahnhof,0.598
2024-03-19,8,Tuesday,March,752,Train,S7,Potsdamer Platz,Hackescher Markt,0.752
2025-02-22,19,Saturday,February,269,Metro,U8,Hackescher Markt,Warschauer Straße,0.448
2024-02-19,16,Monday,February,924,Train,S7,Berlin Hauptbahnhof,Ostkreuz,0.924
2025-03-13,6,Thursday,March,872,Train,S5,Alexanderplatz,Airport BER,0.872
2025-05-12,19,Monday,May,1000,Train,S41,Airport BER,Zoologischer Garten,1.0
2024-11-16,19,Saturday,November,511,Train,S5,Ostkreuz,Friedrichstraße,0.511
2024-08-10,16,Saturday,August,203,Metro,U1,Südkreuz,Kottbusser Tor,0.338
2024-08-29,22,Thursday,August,42,Bus,M29,Alexanderplatz,Südkreuz,0.525
2025-06-14,20,Saturday,June,77,Tram,M1,Berlin Hauptbahnhof,Friedrichstraße,0.428
2024-12-21,9,Saturday,December,30,Bus,X9,Airport BER,Warschauer Straße,0.5
2025-02-23,13,Sunday,February,506,Train,S41,Hackescher Markt,Potsdamer Platz,0.506
2024-11-09,8,Saturday,November,302,Metro,U1,Alexanderplatz,Warschauer Straße,0.503
2025-04-08,18,Tuesday,April,600,Metro,U2,Zoologischer Garten,Kottbusser Tor,1.0
2024-01-10,7,Wednesday,January,944,Train,S41,Alexanderplatz,Hackescher Markt,0.944
2025-11-06,14,Thursday,November,89,Tram,M1,Kottbusser Tor,Alexanderplatz,0.494
2024-08-26,14,Monday,August,265,Metro,U2,Alexanderplatz,Berlin Hauptbahnhof,0.442
2024-07-03,16,Wednesday,July,480,Metro,U8,Friedrichstraße,Hackescher Markt,0.8
2025-05-03,22,Saturday,May,169,Metro,U8,Kottbusser Tor,Airport BER,0.282
2024-05-01,10,Wednesday,May,47,Bus,M29,Alexanderplatz,Berlin Hauptbahnhof,0.588
2025-07-31,15,Thursday,July,98,Tram,M1,Friedrichstraße,Potsdamer Platz,0.544
2024-08-17,12,Saturday,August,172,Metro,U7,Warschauer Straße,Airport BER,0.287
2025-11-06,5,Thursday,November,97,Tram,M1,Airport BER,Potsdamer Platz,0.539
2024-05-29,7,Wednesday,May,49,Bus,100,Potsdamer Platz,Zoologischer Garten,0.98
2023-12-09,8,Saturday,December,438,Train,S7,Potsdamer Platz,Zoologischer Garten,0.438
2025-05-10,19,Saturday,May,506,Train,S41,Leopoldplatz,Potsdamer Platz,0.506
2025-09-20,10,Saturday,September,243,Metro,U1,Kottbusser Tor,Alexanderplatz,0.405
2025-07-31,13,Thursday,July,320,Metro,U7,Kottbusser Tor,Südkreuz,0.533
2024-04-24,19,Wednesday,April,526,Metro,U7,Potsdamer Platz,Südkreuz,0.877
2025-04-15,10,Tuesday,April,501,Train,S7,Kottbusser Tor,Airport BER,0.501
2025-06-02,5,Monday,June,33,Bus,X9,Zoologischer Garten,Leopoldplatz,0.55
2024-06-25,17,Tuesday,June,600,Metro,U8,Friedrichstraße,Kottbusser Tor,1.0
2025-12-03,6,Wednesday,December,1000,Train,S41,Potsdamer Platz,Hackescher Markt,1.0
2025-04-23,10,Wednesday,April,43,Bus,M29,Alexanderplatz,Zoologischer Garten,0.538
2025-05-23,17,Friday,May,502,Metro,U8,Airport BER,Warschauer Straße,0.837
2024-08-27,5,Tuesday,August,96,Tram,M1,Leopoldplatz,Potsdamer Platz,0.533
2024-09-25,14,Wednesday,September,20,Bus,X9,Südkreuz,Alexanderplatz,0.333
2025-02-10,22,Monday,February,24,Bus,100,Zoologischer Garten,Airport BER,0.48
2024-01-15,17,Monday,January,1000,Train,S7,Leopoldplatz,Zoologischer Garten,1.0
2025-04-30,22,Wednesday,April,97,Tram,M1,Potsdamer Platz,Alexanderplatz,0.539
2025-08-31,13,Sunday,August,186,Train,S41,Südkreuz,Warschauer Straße,0.186
2024-10-09,17,Wednesday,October,550,Metro,U2,Warschauer Straße,Friedrichstraße,0.917
2025-05-10,11,Saturday,May,383,Train,S7,Alexanderplatz,Warschauer Straße,0.383
2024-05-03,14,Friday,May,96,Tram,M1,Warschauer Straße,Potsdamer Platz,0.533
2025-11-18,13,Tuesday,November,63,Tram,M5,Kottbusser Tor,Alexanderplatz,0.35
2023-12-09,11,Saturday,December,22,Bus,100,Friedrichstraße,Warschauer Straße,0.44
2025-02-04,14,Tuesday,February,79,Tram,M1,Zoologischer Garten,Friedrichstraße,0.439
2025-01-02,11,Thursday,January,26,Bus,100,Ostkreuz,Südkreuz,0.52
2024-07-30,6,Tuesday,July,145,Tram,M1,Kottbusser Tor,Ostkreuz,0.806
2025-01-03,9,Friday,January,903,Train,S7,Ostkreuz,Hackescher Markt,0.903
2023-12-24,9,Sunday,December,87,Tram,M5,Südkreuz,Hackescher Markt,0.483
2024-03-24,13,Sunday,March,169,Metro,U7,Leopoldplatz,Ostkreuz,0.282
2024-01-03,7,Wednesday,January,140,Tram,M5,Warschauer Straße,Alexanderplatz,0.778
2024-07-08,9,Monday,July,878,Train,S5,Leopoldplatz,Friedrichstraße,0.878
2025-06-12,22,Thursday,June,395,Metro,U7,Warschauer Straße,Kottbusser Tor,0.658
2024-02-25,12,Sunday,February,179,Metro,U8,Südkreuz,Hackescher Markt,0.298
2025-11-21,11,Friday,November,677,Train,S5,Berlin Hauptbahnhof,Warschauer Straße,0.677
2025-08-09,17,Saturday,August,29,Bus,100,Potsdamer Platz,Warschauer Straße,0.58
2024-06-20,7,Thursday,June,180,Tram,M5,Zoologischer Garten,Alexanderplatz,1.0
2024-12-14,8,Saturday,December,21,Bus,100,Berlin Hauptbahnhof,Kottbusser Tor,0.42
2024-11-03,16,Sunday,November,24,Bus,100,Ostkreuz,Airport BER,0.48
2024-06-18,10,Tuesday,June,357,Metro,U7,Kottbusser Tor,Ostkreuz,0.595
2025-06-03,5,Tuesday,June,28,Bus,M29,Leopoldplatz,Berlin Hauptbahnhof,0.35
2025-08-27,9,Wednesday,August,136,Tram,M1,Leopoldplatz,Südkreuz,0.756
2024-03-16,18,Saturday,March,491,Train,S41,Potsdamer Platz,Hackescher Markt,0.491
2025-05-12,21,Monday,May,294,Metro,U7,Ostkreuz,Hackescher Markt,0.49
2025-06-11,7,Wednesday,June,600,Metro,U2,Zoologischer Garten,Friedrichstraße,1.0
2025-07-21,20,Monday,July,41,Bus,M29,Leopoldplatz,Ostkreuz,0.512
2025-02-01,10,Saturday,February,382,Train,S7,Zoologischer Garten,Hackescher Markt,0.382
2024-06-24,18,Monday,June,521,Metro,U7,Potsdamer Platz,Kottbusser Tor,0.868
2025-08-10,7,Sunday,August,23,Bus,100,Hackescher Markt,Kottbusser Tor,0.46
2025-01-09,22,Thursday,January,340,Metro,U1,Ostkreuz,Kottbusser Tor,0.567
2024-11-12,21,Tuesday,November,49,Bus,M29,Friedrichstraße,Berlin Hauptbahnhof,0.612
2024-07-14,5,Sunday,July,373,Train,S5,Ostkreuz,Zoologischer Garten,0.373
2024-03-08,22,Friday,March,615,Train,S41,Warschauer Straße,Zoologischer Garten,0.615
2024-08-09,21,Friday,August,21,Bus,100,Kottbusser Tor,Alexanderplatz,0.42
2025-06-15,9,Sunday,June,186,Metro,U2,Alexanderplatz,Zoologischer Garten,0.31
2023-12-28,22,Thursday,December,549,Train,S7,Südkreuz,Alexanderplatz,0.549
2024-01-21,16,Sunday,January,22,Bus,X9,Südkreuz,Warschauer Straße,0.367
2023-12-26,14,Tuesday,December,44,Bus,M29,Zoologischer Garten,Ostkreuz,0.55
2024-03-07,22,Thursday,March,522,Train,S7,Warschauer Straße,Leopoldplatz,0.522
2024-09-16,5,Monday,September,380,Train,S5,Zoologischer Garten,Ostkreuz,0.38
2025-04-18,20,Friday,April,306,Metro,U1,Berlin Hauptbahnhof,Airport BER,0.51
2025-11-19,9,Wednesday,November,599,Metro,U2,Warschauer Straße,Hackescher Markt,0.998
2025-11-07,8,Friday,November,935,Train,S5,Ostkreuz,Südkreuz,0.935
2023-12-08,6,Friday,December,743,Train,S41,Ostkreuz,Berlin Hauptbahnhof,0.743
2024-01-20,9,Saturday,January,589,Train,S41,Berlin Hauptbahnhof,Alexanderplatz,0.589
2024-10-01,19,Tuesday,October,80,Bus,M29,Warschauer Straße,Berlin Hauptbahnhof,1.0
2025-11-20,15,Thursday,November,275,Metro,U8,Warschauer Straße,Berlin Hauptbahnhof,0.458
2025-11-14,19,Friday,November,509,Metro,U7,Berlin Hauptbahnhof,Potsdamer Platz,0.848
2025-05-11,22,Sunday,May,31,Bus,M29,Kottbusser Tor,Südkreuz,0.388
2025-04-03,23,Thursday,April,334,Metro,U7,Ostkreuz,Kottbusser Tor,0.557
2024-08-14,12,Wednesday,August,505,Train,S5,Berlin Hauptbahnhof,Südkreuz,0.505
2025-09-13,12,Saturday,September,31,Bus,M29,Airport BER,Alexanderplatz,0.388
2024-04-28,9,Sunday,April,291,Metro,U7,Ostkreuz,Potsdamer Platz,0.485
2025-12-02,19,Tuesday,December,784,Train,S7,Ostkreuz,Berlin Hauptbahnhof,0.784
2024-09-26,5,Thursday,September,288,Metro,U7,Warschauer Straße,Potsdamer Platz,0.48
2025-03-24,13,Monday,March,522,Train,S41,Leopoldplatz,Warschauer Straße,0.522
2023-12-13,23,Wednesday,December,424,Train,S41,Ostkreuz,Warschauer Straße,0.424
2024-04-01,11,Monday,April,436,Train,S5,Hackescher Markt,Berlin Hauptbahnhof,0.436
2025-05-11,10,Sunday,May,418,Train,S7,Airport BER,Friedrichstraße,0.418
2024-12-27,18,Friday,December,877,Train,S7,Ostkreuz,Kottbusser Tor,0.877
2025-06-08,21,Sunday,June,233,Metro,U7,Ostkreuz,Friedrichstraße,0.388
2024-09-07,23,Saturday,September,224,Metro,U7,Ostkreuz,Airport BER,0.373
2025-08-17,7,Sunday,August,80,Tram,M5,Leopoldplatz,Zoologischer Garten,0.444
2024-01-17,9,Wednesday,January,164,Tram,M5,Potsdamer Platz,Leopoldplatz,0.911
2025-10-13,16,Monday,October,950,Train,S41,Ostkreuz,Kottbusser Tor,0.95
2024-01-08,12,Monday,January,254,Metro,U1,Zoologischer Garten,Ostkreuz,0.423
2023-12-11,16,Monday,December,1000,Train,S41,Zoologischer Garten,Kottbusser Tor,1.0
2024-11-10,7,Sunday,November,32,Bus,X9,Berlin Hauptbahnhof,Kottbusser Tor,0.533
2024-02-02,23,Friday,February,292,Metro,U7,Leopoldplatz,Südkreuz,0.487
2024-06-24,7,Monday,June,40,Bus,100,Hackescher Markt,Airport BER,0.8
2024-01-09,18,Tuesday,January,69,Bus,M29,Potsdamer Platz,Kottbusser Tor,0.862
2025-08-16,6,Saturday,August,104,Tram,M1,Potsdamer Platz,Leopoldplatz,0.578
2025-10-21,14,Tuesday,October,370,Metro,U1,Warschauer Straße,Ostkreuz,0.617
2025-06-14,20,Saturday,June,175,Train,S41,Ostkreuz,Airport BER,0.175
2024-04-19,19,Friday,April,522,Metro,U2,Friedrichstraße,Ostkreuz,0.87
2025-07-02,12,Wednesday,July,107,Tram,M5,Warschauer Straße,Airport BER,0.594
2024-05-03,18,Friday,May,173,Tram,M1,Ostkreuz,Berlin Hauptbahnhof,0.961
2024-09-11,23,Wednesday,September,524,Train,S41,Warschauer Straße,Alexanderplatz,0.524
2024-07-13,9,Saturday,July,360,Metro,U7,Leopoldplatz,Zoologischer Garten,0.6
2024-10-07,22,Monday,October,327,Metro,U2,Zoologischer Garten,Südkreuz,0.545
2024-06-12,17,Wednesday,June,579,Metro,U8,Warschauer Straße,Berlin Hauptbahnhof,0.965
2025-10-01,19,Wednesday,October,177,Tram,M1,Warschauer Straße,Alexanderplatz,0.983
2024-07-22,12,Monday,July,280,Metro,U8,Hackescher Markt,Airport BER,0.467
2025-04-20,23,Sunday,April,311,Train,S5,Berlin Hauptbahnhof,Zoologischer Garten,0.311
2025-09-08,21,Monday,September,346,Metro,U8,Leopoldplatz,Kottbusser Tor,0.577
2024-02-03,15,Saturday,February,16,Bus,100,Alexanderplatz,Zoologischer Garten,0.32
2025-02-15,5,Saturday,February,108,Metro,U7,Friedrichstraße,Ostkreuz,0.18
2025-01-18,20,Saturday,January,107,Metro,U1,Berlin Hauptbahnhof,Friedrichstraße,0.178
2025-06-13,10,Friday,June,447,Train,S7,Zoologischer Garten,Friedrichstraße,0.447
2025-07-03,8,Thursday,July,835,Train,S5,Ostkreuz,Warschauer Straße,0.835
2024-02-25,12,Sunday,February,608,Train,S41,Potsdamer Platz,Leopoldplatz,0.608
2024-04-12,13,Friday,April,46,Bus,M29,Alexanderplatz,Friedrichstraße,0.575
2024-10-07,21,Monday,October,416,Metro,U7,Friedrichstraße,Leopoldplatz,0.693
2024-11-25,7,Monday,November,526,Metro,U8,Südkreuz,Potsdamer Platz,0.877
2024-06-08,16,Saturday,June,40,Bus,M29,Warschauer Straße,Leopoldplatz,0.5
2025-02-27,22,Thursday,February,532,Train,S5,Ostkreuz,Airport BER,0.532
2025-05-20,5,Tuesday,May,19,Bus,100,Berlin Hauptbahnhof,Ostkreuz,0.38
2024-04-08,19,Monday,April,906,Train,S41,Berlin Hauptbahnhof,Zoologischer Garten,0.906
2025-06-02,11,Monday,June,107,Tram,M1,Potsdamer Platz,Zoologischer Garten,0.594
2024-01-07,20,Sunday,January,22,Bus,X9,Alexanderplatz,Airport BER,0.367
2025-11-16,22,Sunday,November,18,Bus,100,Kottbusser Tor,Friedrichstraße,0.36
2025-03-27,22,Thursday,March,46,Bus,M29,Leopoldplatz,Airport BER,0.575
2024-11-07,12,Thursday,November,524,Train,S5,Airport BER,Zoologischer Garten,0.524
2024-11-23,16,Saturday,November,545,Train,S41,Warschauer Straße,Zoologischer Garten,0.545
